portfolio_id,ticker,sector,investment_horizon,shares_held,current_price,cost_basis_per_share,total_position_cost,position_dollars,total_portfolio_value,weight,stock_beta,target_beta,actual_beta,stock_sharpe,portfolio_sharpe,weekly_return,weekly_dollar_change,monthly_return,monthly_dollar_change,ytd_return,ytd_dollar_change,one_year_return,one_year_dollar_change,portfolio_inception
4514,EIX,Utilities,Long Term,92.3058,$572.96,$349.64,"$32,273.80","$52,887.51","$411,024.37",12.87%,0.47,0.90,0.80,-0.68,0.70,-0.11%,$-36.24,-0.48%,$-155.31,-5.86%,"$-1,889.65",-83.91%,"$-27,081.60",2010-12-15
4515,VEA,Developed Markets ETF,Long Term,675.6822,$19.13,$10.38,"$7,013.58","$12,925.80","$92,457.34",13.98%,0.71,0.58,0.59,-0.16,0.68,0.46%,$32.18,1.97%,$137.93,23.93%,"$1,678.16",375.63%,"$26,344.85",2009-08-03
4515,VWO,Emerging Markets ETF,Long Term,45.6057,$281.13,$218.67,"$9,972.60","$12,821.14","$92,457.34",13.87%,0.63,0.58,0.59,-0.05,0.68,-0.10%,$-9.78,-0.42%,$-41.93,-5.12%,$-510.12,-80.30%,"$-8,008.13",2009-08-03
4515,LOW,Consumer Cyclical,Long Term,20.1276,$617.35,$542.25,"$10,914.19","$12,425.79","$92,457.34",13.44%,0.57,0.58,0.59,-0.36,0.68,-0.07%,$-7.94,-0.31%,$-34.01,-3.79%,$-413.80,-59.52%,"$-6,496.08",2009-08-03
4515,KMI,Energy,Long Term,4.0321,$688.41,$950.73,"$3,833.44","$2,775.73","$92,457.34",3.00%,0.63,0.58,0.59,1.43,0.68,-0.12%,$-4.55,-0.51%,$-19.51,-6.19%,$-237.40,-97.22%,"$-3,726.81",2009-08-03
4515,PXD,Energy,Long Term,5.1517,$536.03,$640.44,"$3,299.35","$2,761.49","$92,457.34",2.99%,0.52,0.58,0.59,0.00,0.68,-0.07%,$-2.33,-0.30%,$-10.00,-3.69%,$-121.69,-57.90%,"$-1,910.35",2009-08-03
4515,XOM,Energy,Long Term,5.6242,$488.47,$555.43,"$3,123.85","$2,747.26","$92,457.34",2.97%,0.51,0.58,0.59,-0.76,0.68,-0.10%,$-3.11,-0.43%,$-13.31,-5.19%,$-161.99,-81.40%,"$-2,542.95",2009-08-03
4515,TTWO,Technology,Long Term,38.3746,$412.46,$454.13,"$17,427.06","$15,828.00","$92,457.34",17.12%,0.66,0.58,0.59,1.18,0.68,-0.07%,$-11.34,-0.28%,$-48.60,-3.39%,$-591.28,-53.26%,"$-9,282.24",2009-08-03
4515,IBM,Technology,Long Term,21.1097,$730.27,$563.56,"$11,896.58","$15,415.81","$92,457.34",16.67%,0.71,0.58,0.59,0.85,0.68,-0.07%,$-8.44,-0.30%,$-36.18,-3.70%,$-440.16,-58.08%,"$-6,909.84",2009-08-03
4515,EA,Technology,Long Term,21.2624,$694.01,$520.58,"$11,068.78","$14,756.31","$92,457.34",15.96%,0.37,0.58,0.59,0.37,0.68,-0.09%,$-9.80,-0.38%,$-42.00,-4.62%,$-511.06,-72.48%,"$-8,022.94",2009-08-03
4516,VOO,S&P 500 Index ETF,Short Term,803.6144,$11.93,$10.77,"$8,654.93","$9,587.12","$63,770.75",15.03%,0.95,0.71,0.79,0.03,-0.40,5.62%,$486.00,24.07%,"$2,082.84",292.80%,"$25,341.21",4457.71%,"$385,811.26",2010-01-23
4516,DIA,Dow Jones Industrial ETF,Short Term,9.6407,$990.56,$1126.09,"$10,856.30","$9,549.67","$63,770.75",14.98%,0.76,0.71,0.79,0.10,-0.40,-0.08%,$-8.79,-0.35%,$-37.66,-4.22%,$-458.24,-64.26%,"$-6,976.59",2010-01-23
4516,IVV,S&P 500 Index ETF,Short Term,26.354,$360.94,$495.70,"$13,063.68","$9,512.22","$63,770.75",14.92%,0.97,0.71,0.79,0.03,-0.40,0.01%,$1.37,0.04%,$5.86,0.55%,$71.27,8.31%,"$1,084.99",2010-01-23
4516,TGT,Consumer Defensive,Short Term,39.379,$426.36,$418.42,"$16,476.96","$16,789.64","$63,770.75",26.33%,0.79,0.71,0.79,-1.44,-0.40,-0.10%,$-16.16,-0.42%,$-69.25,-5.11%,$-842.54,-77.85%,"$-12,827.32",2010-01-23
4516,COST,Consumer Defensive,Short Term,17.8729,$934.50,$952.83,"$17,029.84","$16,702.19","$63,770.75",26.19%,0.62,0.71,0.79,1.20,-0.40,0.00%,$0.28,0.01%,$1.22,0.09%,$14.81,1.32%,$225.45,2010-01-23
4516,V,Financial Services,Short Term,0.4081,$942.56,$958.59,$391.20,$384.63,"$63,770.75",0.60%,0.70,0.71,0.79,0.82,-0.40,-0.08%,$-0.32,-0.35%,$-1.37,-4.28%,$-16.73,-65.10%,$-254.65,2010-01-23
4516,CHTR,Communication Services,Short Term,0.6183,$567.13,$488.28,$301.90,$350.63,"$63,770.75",0.55%,0.77,0.71,0.79,0.68,-0.40,-0.04%,$-0.12,-0.17%,$-0.51,-2.06%,$-6.21,-31.29%,$-94.48,2010-01-23
4516,CMCSA,Communication Services,Short Term,13.9142,$24.94,$15.60,$217.06,$347.02,"$63,770.75",0.54%,0.63,0.71,0.79,-0.62,-0.40,0.15%,$0.32,0.63%,$1.37,7.66%,$16.63,116.67%,$253.24,2010-01-23
4516,TMUS,Communication Services,Short Term,0.3209,$912.31,$686.55,$220.31,$292.79,"$63,770.75",0.46%,0.33,0.71,0.79,2.03,-0.40,-0.08%,$-0.17,-0.34%,$-0.74,-4.09%,$-9.01,-62.26%,$-137.17,2010-01-23
4516,SBAC,Communication Services,Short Term,0.3853,$661.35,$944.91,$364.07,$254.84,"$63,770.75",0.40%,0.12,0.71,0.79,0.22,-0.40,-0.10%,$-0.35,-0.41%,$-1.51,-5.05%,$-18.38,-76.86%,$-279.81,2010-01-23
4517,SPY,S&P 500 Index ETF,Medium Term,116.8733,$300.08,$382.55,"$44,709.88","$35,071.35","$310,081.35",11.31%,1.00,1.23,1.04,0.04,-1.04,0.04%,$18.91,0.18%,$81.04,2.21%,$985.95,39.77%,"$17,782.27",2007-04-03
4517,IVV,S&P 500 Index ETF,Medium Term,95.9865,$360.94,$495.70,"$47,580.51","$34,645.38","$310,081.35",11.17%,0.97,1.23,1.04,0.03,-1.04,0.01%,$4.20,0.04%,$18.01,0.46%,$219.11,8.31%,"$3,951.76",2007-04-03
4517,VOO,S&P 500 Index ETF,Medium Term,2880.2523,$11.93,$10.77,"$31,020.32","$34,361.41","$310,081.35",11.08%,0.95,1.23,1.04,0.03,-1.04,4.74%,"$1,470.39",20.31%,"$6,301.66",247.16%,"$76,670.22",4457.71%,"$1,382,794.73",2007-04-03
4517,QQQ,Nasdaq-100 Index ETF,Medium Term,223.701,$151.70,$82.29,"$18,408.36","$33,935.44","$310,081.35",10.94%,1.22,1.23,1.04,0.03,-1.04,0.48%,$88.48,2.06%,$379.21,25.06%,"$4,613.78",452.04%,"$83,212.30",2007-04-03
4517,AMZN,Consumer Cyclical,Medium Term,2.7584,$489.95,$532.09,"$1,467.72","$1,351.47","$310,081.35",0.44%,1.31,1.23,1.04,-0.04,-1.04,-0.07%,$-1.02,-0.30%,$-4.37,-3.62%,$-53.17,-65.34%,$-959.04,2007-04-03
4517,SEE,Consumer Cyclical,Medium Term,7.8293,$169.02,$138.06,"$1,080.91","$1,323.31","$310,081.35",0.43%,1.11,1.23,1.04,-0.74,-1.04,-0.09%,$-0.93,-0.37%,$-4.00,-4.51%,$-48.70,-81.25%,$-878.29,2007-04-03
4517,SIRI,Consumer Cyclical,Medium Term,7.1582,$182.90,$186.41,"$1,334.36","$1,309.23","$310,081.35",0.42%,1.09,1.23,1.04,-0.72,-1.04,-0.09%,$-1.27,-0.41%,$-5.43,-4.95%,$-66.04,-89.27%,"$-1,191.16",2007-04-03
4517,PEG,Utilities,Medium Term,73.1193,$164.36,$172.92,"$12,643.79","$12,017.89","$310,081.35",3.88%,0.51,1.23,1.04,0.89,-1.04,-0.06%,$-7.05,-0.24%,$-30.23,-2.91%,$-367.75,-52.46%,"$-6,632.65",2007-04-03
4517,EIX,Utilities,Medium Term,20.3196,$572.96,$349.64,"$7,104.54","$11,642.33","$310,081.35",3.75%,0.47,1.23,1.04,-0.68,-1.04,-0.09%,$-6.34,-0.38%,$-27.17,-4.65%,$-330.54,-83.91%,"$-5,961.57",2007-04-03
4517,NEE,Utilities,Medium Term,11.8639,$830.96,$980.04,"$11,627.10","$9,858.42","$310,081.35",3.18%,0.28,1.23,1.04,0.10,-1.04,-0.10%,$-11.53,-0.43%,$-49.43,-5.17%,$-601.34,-93.28%,"$-10,845.62",2007-04-03
4517,BXP,Real Estate,Medium Term,156.9294,$103.48,$98.18,"$15,407.33","$16,239.05","$310,081.35",5.24%,0.94,1.23,1.04,-0.07,-1.04,-0.04%,$-6.34,-0.18%,$-27.19,-2.15%,$-330.77,-38.72%,"$-5,965.67",2007-04-03
4517,SPG,Real Estate,Medium Term,25.6391,$614.85,$550.93,"$14,125.35","$15,764.22","$310,081.35",5.08%,0.89,1.23,1.04,-0.00,-1.04,-0.08%,$-10.99,-0.33%,$-47.10,-4.06%,$-573.01,-73.16%,"$-10,334.55",2007-04-03
4517,DHR,Healthcare,Medium Term,11.2303,$528.61,$746.60,"$8,384.54","$5,936.44","$310,081.35",1.91%,0.83,1.23,1.04,-0.89,-1.04,-0.08%,$-6.66,-0.34%,$-28.54,-4.14%,$-347.22,-74.69%,"$-6,262.35",2007-04-03
4517,TMO,Healthcare,Medium Term,16.3458,$333.67,$272.06,"$4,447.04","$5,454.10","$310,081.35",1.76%,0.70,1.23,1.04,-1.12,-1.04,0.07%,$2.90,0.28%,$12.42,3.40%,$151.10,61.28%,"$2,725.17",2007-04-03
4517,CE,Basic Materials,Medium Term,31.4049,$971.01,$1286.66,"$40,407.43","$30,494.51","$310,081.35",9.83%,1.41,1.23,1.04,-2.27,-1.04,-0.10%,$-41.70,-0.44%,$-178.72,-5.38%,"$-2,174.48",-97.06%,"$-39,218.13",2007-04-03
4517,EMN,Basic Materials,Medium Term,113.9202,$261.80,$188.03,"$21,420.42","$29,824.30","$310,081.35",9.62%,1.01,1.23,1.04,-0.84,-1.04,-0.06%,$-13.37,-0.27%,$-57.30,-3.25%,$-697.20,-58.70%,"$-12,574.51",2007-04-03
4517,ALB,Basic Materials,Medium Term,48.364,$550.84,$574.62,"$27,790.92","$26,640.81","$310,081.35",8.59%,1.64,1.23,1.04,-1.23,-1.04,-0.10%,$-26.66,-0.41%,$-114.27,-5.00%,"$-1,390.27",-90.22%,"$-25,074.32",2007-04-03
4517,EL,Consumer Defensive,Medium Term,51.9003,$81.15,$87.62,"$4,547.50","$4,211.71","$310,081.35",1.36%,1.18,1.23,1.04,-1.73,-1.04,-0.04%,$-1.80,-0.17%,$-7.70,-2.06%,$-93.70,-37.16%,"$-1,689.87",2007-04-03
4518,IVV,S&P 500 Index ETF,Medium Term,200.5283,$360.94,$495.70,"$99,401.88","$72,378.67","$424,337.76",17.06%,0.97,0.98,0.89,0.03,-0.45,0.01%,$9.49,0.04%,$40.69,0.50%,$495.05,8.31%,"$8,255.75",2008-08-11
4518,SPY,S&P 500 Index ETF,Medium Term,240.3013,$300.08,$382.55,"$91,927.26","$72,109.61","$424,337.76",16.99%,1.00,0.98,0.89,0.04,-0.45,0.05%,$42.05,0.20%,$180.20,2.38%,"$2,192.39",39.77%,"$36,561.84",2008-08-11
4518,SBUX,Consumer Cyclical,Medium Term,10.2363,$890.19,$1230.02,"$12,590.85","$9,112.22","$424,337.76",2.15%,0.98,0.98,0.89,0.10,-0.45,-0.11%,$-13.47,-0.46%,$-57.74,-5.58%,$-702.49,-93.05%,"$-11,715.29",2008-08-11
4518,NFLX,Consumer Cyclical,Medium Term,18.6037,$480.01,$419.33,"$7,801.09","$8,929.97","$424,337.76",2.10%,1.02,0.98,0.89,1.18,-0.45,0.14%,$10.66,0.59%,$45.68,7.12%,$555.82,118.82%,"$9,269.29",2008-08-11
4518,DIS,Consumer Cyclical,Medium Term,148.1537,$59.66,$31.02,"$4,595.73","$8,838.85","$424,337.76",2.08%,0.92,0.98,0.89,-1.10,-0.45,0.20%,$9.19,0.86%,$39.39,10.43%,$479.28,173.92%,"$7,992.89",2008-08-11
4518,DIS,Consumer Cyclical,Medium Term,16.8475,$524.64,$297.43,"$5,010.95","$8,838.85","$424,337.76",2.08%,0.92,0.98,0.89,-1.10,-0.45,-0.08%,$-4.12,-0.35%,$-17.64,-4.28%,$-214.64,-71.43%,"$-3,579.42",2008-08-11
4518,TGT,Consumer Defensive,Medium Term,15.4479,$426.36,$418.42,"$6,463.71","$6,586.36","$424,337.76",1.55%,0.79,0.98,0.89,-1.44,-0.45,-0.09%,$-5.79,-0.38%,$-24.80,-4.67%,$-301.74,-77.85%,"$-5,032.00",2008-08-11
4518,EL,Consumer Defensive,Medium Term,80.7144,$81.15,$87.62,"$7,072.20","$6,549.97","$424,337.76",1.54%,1.18,0.98,0.89,-1.73,-0.45,-0.04%,$-3.02,-0.18%,$-12.95,-2.23%,$-157.59,-37.16%,"$-2,628.06",2008-08-11
4518,PSX,Energy,Medium Term,887.8277,$82.67,$60.65,"$53,846.75","$73,396.72","$424,337.76",17.30%,1.00,0.98,0.89,-1.53,-0.45,0.07%,$37.47,0.30%,$160.57,3.63%,"$1,953.55",60.50%,"$32,578.84",2008-08-11
4518,EMN,Basic Materials,Medium Term,41.3288,$261.80,$188.03,"$7,771.05","$10,819.89","$424,337.76",2.55%,1.01,0.98,0.89,-0.84,-0.45,-0.07%,$-5.25,-0.29%,$-22.48,-3.52%,$-273.55,-58.70%,"$-4,561.87",2008-08-11
4518,DHR,Healthcare,Medium Term,0.428,$528.61,$746.60,$319.54,$226.26,"$424,337.76",0.05%,0.83,0.98,0.89,-0.89,-0.45,-0.09%,$-0.27,-0.37%,$-1.18,-4.48%,$-14.31,-74.69%,$-238.67,2008-08-11
4518,TMO,Healthcare,Medium Term,0.6304,$333.67,$272.06,$171.51,$210.36,"$424,337.76",0.05%,0.70,0.98,0.89,-1.12,-0.45,0.07%,$0.12,0.30%,$0.52,3.67%,$6.30,61.28%,$105.10,2008-08-11
4518,LLY,Healthcare,Medium Term,4.2302,$49.44,$67.54,$285.71,$209.14,"$424,337.76",0.05%,0.69,0.98,0.89,-0.08,-0.45,1.13%,$3.23,4.85%,$13.85,58.97%,$168.50,983.51%,"$2,809.95",2008-08-11
4518,CHTR,Communication Services,Medium Term,142.1867,$567.13,$488.28,"$69,426.92","$80,638.32","$424,337.76",19.00%,0.77,0.98,0.89,0.68,-0.45,-0.04%,$-24.98,-0.15%,$-107.08,-1.88%,"$-1,302.78",-31.29%,"$-21,726.13",2008-08-11
4518,CMCSA,Communication Services,Medium Term,2980.4094,$24.94,$15.60,"$46,494.39","$74,331.41","$424,337.76",17.52%,0.63,0.98,0.89,-0.62,-0.45,0.13%,$62.38,0.57%,$267.34,7.00%,"$3,252.65",116.67%,"$54,243.45",2008-08-11
4519,VOO,S&P 500 Index ETF,Short Term,1141.202,$11.93,$10.77,"$12,290.75","$13,614.54","$70,690.36",19.26%,0.95,0.80,0.83,0.03,-0.69,5.13%,$630.06,21.97%,"$2,700.27",267.30%,"$32,853.32",4457.71%,"$547,885.37",2008-08-11
4519,IVV,S&P 500 Index ETF,Short Term,37.435,$360.94,$495.70,"$18,556.53","$13,511.79","$70,690.36",19.11%,0.97,0.80,0.83,0.03,-0.69,0.01%,$1.77,0.04%,$7.60,0.50%,$92.42,8.31%,"$1,541.20",2008-08-11
4519,SCHW,Financial Services,Short Term,0.636,$612.51,$856.22,$544.56,$389.57,"$70,690.36",0.55%,0.81,0.80,0.83,0.31,-0.69,-0.10%,$-0.57,-0.45%,$-2.44,-5.46%,$-29.71,-90.99%,$-495.49,2008-08-11
4519,BK,Financial Services,Short Term,0.7005,$544.93,$401.67,$281.37,$381.74,"$70,690.36",0.54%,0.85,0.80,0.83,1.38,-0.69,-0.09%,$-0.26,-0.40%,$-1.12,-4.83%,$-13.58,-80.51%,$-226.54,2008-08-11
4519,MA,Financial Services,Short Term,0.9166,$412.21,$304.10,$278.74,$377.82,"$70,690.36",0.53%,0.73,0.80,0.83,0.33,-0.69,0.08%,$0.22,0.34%,$0.94,4.10%,$11.43,68.37%,$190.57,2008-08-11
4519,PNC,Financial Services,Short Term,0.71,$529.41,$646.95,$459.33,$375.87,"$70,690.36",0.53%,0.88,0.80,0.83,-0.08,-0.69,-0.09%,$-0.40,-0.38%,$-1.73,-4.59%,$-21.07,-76.49%,$-351.36,2008-08-11
4519,NKE,Consumer Cyclical,Short Term,6.7348,$866.92,$1109.69,"$7,473.54","$5,838.56","$70,690.36",8.26%,0.83,0.80,0.83,-1.25,-0.69,-0.11%,$-8.17,-0.47%,$-35.03,-5.70%,$-426.24,-95.11%,"$-7,108.21",2008-08-11
4519,OMC,Consumer Cyclical,Short Term,6.3124,$910.85,$1150.03,"$7,259.45","$5,749.65","$70,690.36",8.13%,0.74,0.80,0.83,-0.78,-0.69,-0.11%,$-7.80,-0.46%,$-33.43,-5.60%,$-406.69,-93.43%,"$-6,782.23",2008-08-11
4519,IPG,Consumer Cyclical,Short Term,8.7678,$649.01,$507.06,"$4,445.80","$5,690.37","$70,690.36",8.05%,0.72,0.80,0.83,-0.92,-0.69,-0.11%,$-4.86,-0.47%,$-20.85,-5.71%,$-253.67,-95.16%,"$-4,230.42",2008-08-11
4519,DHR,Healthcare,Short Term,12.078,$528.61,$746.60,"$9,017.43","$6,384.57","$70,690.36",9.03%,0.83,0.80,0.83,-0.89,-0.69,-0.09%,$-7.75,-0.37%,$-33.19,-4.48%,$-403.86,-74.69%,"$-6,735.06",2008-08-11
4519,TMO,Healthcare,Short Term,18.4545,$333.67,$272.06,"$5,020.73","$6,157.70","$70,690.36",8.71%,0.70,0.80,0.83,-1.12,-0.69,0.07%,$3.54,0.30%,$15.16,3.67%,$184.49,61.28%,"$3,076.73",2008-08-11
4519,LLY,Healthcare,Short Term,123.8934,$49.44,$67.54,"$8,367.76","$6,125.29","$70,690.36",8.66%,0.69,0.80,0.83,-0.08,-0.69,1.13%,$94.64,4.85%,$405.61,58.97%,"$4,934.87",983.51%,"$82,297.43",2008-08-11
4519,SYK,Healthcare,Short Term,6.3731,$956.03,$512.61,"$3,266.91","$6,092.89","$70,690.36",8.62%,0.68,0.80,0.83,-0.03,-0.69,-0.04%,$-1.19,-0.16%,$-5.11,-1.90%,$-62.14,-31.72%,"$-1,036.23",2008-08-11
4520,QQQ,Nasdaq-100 Index ETF,Long Term,283.6502,$151.70,$82.29,"$23,341.57","$43,029.74","$498,427.95",8.63%,1.22,1.58,1.01,0.03,-0.64,0.52%,$121.34,2.23%,$520.02,27.11%,"$6,326.92",452.04%,"$105,512.20",2008-08-11
4520,SPY,S&P 500 Index ETF,Long Term,135.3534,$300.08,$382.55,"$51,779.44","$40,616.86","$498,427.95",8.15%,1.00,1.58,1.01,0.04,-0.64,0.05%,$23.68,0.20%,$101.50,2.38%,"$1,234.90",39.77%,"$20,594.02",2008-08-11
4520,IVV,S&P 500 Index ETF,Long Term,110.8595,$360.94,$495.70,"$54,953.05","$40,013.64","$498,427.95",8.03%,0.97,1.58,1.01,0.03,-0.64,0.01%,$5.25,0.04%,$22.49,0.50%,$273.68,8.31%,"$4,564.09",2008-08-11
4520,VOO,S&P 500 Index ETF,Long Term,3320.3261,$11.93,$10.77,"$35,759.91","$39,611.49","$498,427.95",7.95%,0.95,1.58,1.01,0.03,-0.64,5.13%,"$1,833.17",21.97%,"$7,856.44",267.30%,"$95,586.70",4457.71%,"$1,594,071.96",2008-08-11
4520,DFS,Financial Services,Long Term,191.7593,$69.31,$85.07,"$16,312.96","$13,290.84","$498,427.95",2.67%,1.45,1.58,1.01,0.68,-0.64,0.10%,$15.85,0.42%,$67.95,5.07%,$826.69,84.51%,"$13,786.53",2008-08-11
4520,COF,Financial Services,Long Term,43.9001,$289.80,$352.75,"$15,485.76","$12,722.25","$498,427.95",2.55%,1.37,1.58,1.01,0.43,-0.64,-0.06%,$-9.69,-0.27%,$-41.54,-3.26%,$-505.36,-54.42%,"$-8,427.72",2008-08-11
4520,EL,Consumer Defensive,Long Term,935.6083,$81.15,$87.62,"$81,978.00","$75,924.61","$498,427.95",15.23%,1.18,1.58,1.01,-1.73,-0.64,-0.04%,$-35.03,-0.18%,$-150.14,-2.23%,"$-1,826.70",-37.16%,"$-30,463.41",2008-08-11
4520,TGT,Consumer Defensive,Long Term,134.6702,$426.36,$418.42,"$56,348.71","$57,417.98","$498,427.95",11.52%,0.79,1.58,1.01,-1.44,-0.64,-0.09%,$-50.45,-0.38%,$-216.20,-4.67%,"$-2,630.46",-77.85%,"$-43,867.47",2008-08-11
4520,COST,Consumer Defensive,Long Term,52.81,$934.50,$952.83,"$50,318.95","$49,350.99","$498,427.95",9.90%,0.62,1.58,1.01,1.20,-0.64,0.00%,$0.77,0.01%,$3.28,0.08%,$39.94,1.32%,$666.13,2008-08-11
4520,WMT,Consumer Defensive,Long Term,60.2431,$811.32,$1165.87,"$70,235.62","$48,876.47","$498,427.95",9.81%,0.61,1.58,1.01,1.73,-0.64,-0.11%,$-74.35,-0.45%,$-318.63,-5.52%,"$-3,876.66",-92.05%,"$-64,649.88",2008-08-11
4520,ALB,Basic Materials,Long Term,13.8324,$550.84,$574.62,"$7,948.37","$7,619.44","$498,427.95",1.53%,1.64,1.58,1.01,-1.23,-0.64,-0.10%,$-8.25,-0.44%,$-35.34,-5.41%,$-430.03,-90.22%,"$-7,171.41",2008-08-11
4520,CE,Basic Materials,Long Term,7.402,$971.01,$1286.66,"$9,523.86","$7,187.41","$498,427.95",1.44%,1.41,1.58,1.01,-2.27,-0.64,-0.11%,$-10.63,-0.48%,$-45.56,-5.82%,$-554.28,-97.06%,"$-9,243.54",2008-08-11
4520,EMN,Basic Materials,Long Term,21.453,$261.80,$188.03,"$4,033.81","$5,616.39","$498,427.95",1.13%,1.01,1.58,1.01,-0.84,-0.64,-0.07%,$-2.72,-0.29%,$-11.67,-3.52%,$-141.99,-58.70%,"$-2,367.98",2008-08-11
4520,FMC,Basic Materials,Long Term,16.2913,$294.12,$393.03,"$6,402.97","$4,791.61","$498,427.95",0.96%,0.80,1.58,1.01,-0.75,-0.64,-0.10%,$-6.67,-0.45%,$-28.58,-5.43%,$-347.72,-90.56%,"$-5,798.81",2008-08-11
4520,ROKU,Communication Services,Long Term,33.9805,$780.29,$664.27,"$22,572.23","$26,514.68","$498,427.95",5.32%,1.90,1.58,1.01,0.18,-0.64,-0.10%,$-23.62,-0.45%,$-101.22,-5.46%,"$-1,231.55",-90.99%,"$-20,538.15",2008-08-11
4520,CHTR,Communication Services,Long Term,33.1163,$567.13,$488.28,"$16,170.03","$18,781.23","$498,427.95",3.77%,0.77,1.58,1.01,0.68,-0.64,-0.04%,$-5.82,-0.15%,$-24.94,-1.88%,$-303.43,-31.29%,"$-5,060.17",2008-08-11
4520,DHR,Healthcare,Long Term,7.0465,$528.61,$746.60,"$5,260.92","$3,724.86","$498,427.95",0.75%,0.83,1.58,1.01,-0.89,-0.64,-0.09%,$-4.52,-0.37%,$-19.37,-4.48%,$-235.62,-74.69%,"$-3,929.34",2008-08-11
4520,TMO,Healthcare,Long Term,10.0023,$333.67,$272.06,"$2,721.23","$3,337.47","$498,427.95",0.67%,0.70,1.58,1.01,-1.12,-0.64,0.07%,$1.92,0.30%,$8.22,3.67%,$99.99,61.28%,"$1,667.58",2008-08-11
4521,VOO,S&P 500 Index ETF,Short Term,70.5893,$11.93,$10.77,$760.25,$842.13,"$7,968.98",10.57%,0.95,0.93,0.66,0.03,0.49,4.82%,$36.64,20.66%,$157.04,251.32%,"$1,910.67",4457.71%,"$33,889.57",2007-07-21
4521,IVV,S&P 500 Index ETF,Short Term,2.3164,$360.94,$495.70,"$1,148.24",$836.07,"$7,968.98",10.49%,0.97,0.93,0.66,0.03,0.49,0.01%,$0.10,0.04%,$0.44,0.47%,$5.38,8.31%,$95.37,2007-07-21
4521,PEG,Utilities,Short Term,31.4097,$164.36,$172.92,"$5,431.37","$5,162.50","$7,968.98",64.78%,0.51,0.93,0.66,0.89,0.49,-0.06%,$-3.08,-0.24%,$-13.20,-2.96%,$-160.63,-52.46%,"$-2,849.17",2007-07-21
4521,BXP,Real Estate,Short Term,1.3989,$103.48,$98.18,$137.34,$144.76,"$7,968.98",1.82%,0.94,0.93,0.66,-0.07,0.49,-0.04%,$-0.06,-0.18%,$-0.25,-2.18%,$-3.00,-38.72%,$-53.18,2007-07-21
4521,SPG,Real Estate,Short Term,0.2319,$614.85,$550.93,$127.76,$142.58,"$7,968.98",1.79%,0.89,0.93,0.66,-0.00,0.49,-0.08%,$-0.10,-0.34%,$-0.43,-4.12%,$-5.27,-73.16%,$-93.47,2007-07-21
4521,PLD,Real Estate,Short Term,0.1614,$874.32,$579.41,$93.52,$141.13,"$7,968.98",1.77%,0.87,0.93,0.66,-0.75,0.49,-0.09%,$-0.08,-0.39%,$-0.36,-4.71%,$-4.40,-83.48%,$-78.07,2007-07-21
4521,OKE,Energy,Short Term,0.299,$784.06,$568.63,$170.02,$234.45,"$7,968.98",2.94%,0.92,0.93,0.66,0.14,0.49,-0.09%,$-0.16,-0.40%,$-0.67,-4.82%,$-8.20,-85.51%,$-145.38,2007-07-21
4521,MPC,Energy,Short Term,0.3982,$585.84,$702.33,$279.67,$233.27,"$7,968.98",2.93%,0.95,0.93,0.66,-1.44,0.49,-0.09%,$-0.25,-0.38%,$-1.07,-4.65%,$-13.01,-82.48%,$-230.68,2007-07-21
4521,OXY,Energy,Short Term,0.3224,$719.81,$373.84,$120.53,$232.09,"$7,968.98",2.91%,0.96,0.93,0.66,-1.88,0.49,-0.10%,$-0.12,-0.42%,$-0.50,-5.07%,$-6.11,-89.92%,$-108.38,2007-07-21
4522,SPY,S&P 500 Index ETF,Medium Term,16.5075,$300.08,$382.55,"$6,314.94","$4,953.58","$41,154.13",12.04%,1.00,1.26,1.04,0.04,0.06,0.04%,$2.72,0.18%,$11.64,2.24%,$141.60,39.77%,"$2,511.62",2007-07-21
4522,IVV,S&P 500 Index ETF,Medium Term,13.5554,$360.94,$495.70,"$6,719.41","$4,892.67","$41,154.13",11.89%,0.97,1.26,1.04,0.03,0.06,0.01%,$0.60,0.04%,$2.59,0.47%,$31.46,8.31%,$558.08,2007-07-21
4522,VOO,S&P 500 Index ETF,Medium Term,406.7117,$11.93,$10.77,"$4,380.29","$4,852.07","$41,154.13",11.79%,0.95,1.26,1.04,0.03,0.06,4.82%,$211.12,20.66%,$904.82,251.32%,"$11,008.65",4457.71%,"$195,260.25",2007-07-21
4522,MS,Financial Services,Medium Term,11.9219,$345.65,$452.85,"$5,398.83","$4,120.81","$41,154.13",10.01%,1.28,1.26,1.04,0.72,0.06,-0.08%,$-4.43,-0.35%,$-19.01,-4.28%,$-231.25,-75.97%,"$-4,101.61",2007-07-21
4522,CHTR,Communication Services,Medium Term,4.8131,$567.13,$488.28,"$2,350.14","$2,729.64","$41,154.13",6.63%,0.77,1.26,1.04,0.68,0.06,-0.03%,$-0.80,-0.15%,$-3.41,-1.76%,$-41.46,-31.29%,$-735.44,2007-07-21
4522,CMCSA,Communication Services,Medium Term,99.3007,$24.94,$15.60,"$1,549.09","$2,476.56","$41,154.13",6.02%,0.63,1.26,1.04,-0.62,0.06,0.13%,$1.95,0.54%,$8.37,6.58%,$101.89,116.67%,"$1,807.27",2007-07-21
4522,ROKU,Communication Services,Medium Term,3.1507,$780.29,$664.27,"$2,092.92","$2,458.48","$41,154.13",5.97%,1.90,1.26,1.04,0.18,0.06,-0.10%,$-2.06,-0.42%,$-8.82,-5.13%,$-107.36,-90.99%,"$-1,904.31",2007-07-21
